CLIENTNUM,Attrition_Flag,Age,Gender,Dependent_count,Education_Level,Marital_Status,Income_Category,Months_on_book,Total_Relationship_Count,Months_Inactive_12_mon,Contacts_Count_12_mon,Credit_Limit,Total_Revolving_Bal,Avg_Open_To_Buy,Total_Amt_Chng_Q4_Q1,Total_Trans_Amt,Total_Trans_Ct,Total_Ct_Chng_Q4_Q1,Avg_Utilization_Ratio,Card_Category_Blue,Card_Category_Gold,Card_Category_Platinum,Card_Category_Silver,BinnedFeature,OrdinalFeature
712375758,Existing Customer,53,M,3,Uneducated,Married,$80K - $120K,43,3,3,1,16393.0,1423,14970.0,0.48336767736237857,1461,42,0.20193861066235866,0.08700000000000001,1,0,0,0,Medium,High
708868233,Attrited Customer,68,M,0,High School,Married,Less than $40K,52,1,3,2,1438.3,900,538.3,0.2187224021195172,760,21,0.1655896607431341,0.626,1,0,0,0,Low,High
718030083,Existing Customer,59,M,1,College,Married,$60K - $80K,36,4,1,2,7871.0,1687,6184.0,0.36561672063585515,1428,22,0.3887991383952612,0.214,1,0,0,0,Low,High
771698658,Existing Customer,44,M,5,Graduate,Married,$60K - $80K,32,4,5,3,11376.0,2006,9370.0,0.18221960553429498,1302,27,0.21540118470651592,0.176,1,0,0,0,Low,Medium
748326258,Existing Customer,48,M,3,College,Married,$80K - $120K,41,4,5,3,12302.0,1632,10670.0,0.44421548425080953,1483,41,0.1397415185783522,0.133,1,0,0,0,Low,Medium
770817783,Existing Customer,47,M,4,Graduate,Married,$60K - $80K,33,3,2,1,34516.0,1679,32837.0,0.1833971151015602,1060,27,0.13462574044157244,0.049,0,0,0,1,High,Medium
779353083,Existing Customer,47,M,2,Graduate,Married,$60K - $80K,32,4,2,2,34516.0,1468,33048.0,0.1486605828672358,1330,32,0.18416801292407112,0.043000000000000003,0,0,0,1,High,Medium
711441333,Existing Customer,43,F,1,High School,Divorced,Less than $40K,35,3,2,2,10514.0,1580,8934.0,0.14836620547541948,1229,27,0.21540118470651592,0.15,0,0,0,1,Low,Low
719808558,Attrited Customer,55,F,2,Graduate,Married,Less than $40K,43,2,4,3,1438.3,0,1438.3,0.2081248160141301,886,27,0.11335487345180399,0.0,1,0,0,0,Low,High
711551958,Attrited Customer,59,M,2,Post-Graduate,Married,$60K - $80K,46,3,3,3,1438.3,0,1438.3,0.20253164556962028,844,24,0.13462574044157244,0.0,1,0,0,0,Low,High
809164083,Existing Customer,63,M,1,Graduate,Married,$40K - $60K,56,2,1,2,2619.0,1779,840.0,0.3706211362967324,1450,37,0.25498115239633823,0.679,1,0,0,0,Low,High
820596183,Existing Customer,58,M,2,College,Married,$120K +,53,2,3,0,24407.0,2395,22012.0,0.3152781866352664,2311,48,0.19224555735056542,0.098,1,0,0,0,Medium,High
715999608,Existing Customer,53,F,2,High School,Married,Less than $40K,36,4,1,2,2377.0,1649,728.0,0.2737709743891669,1378,26,0.3142164781906301,0.6940000000000001,1,0,0,0,Low,High
805543158,Existing Customer,52,M,3,Graduate,Married,$120K +,47,5,3,3,11086.0,2207,8879.0,0.2558139534883721,1523,40,0.2975228863758751,0.199,1,0,0,0,Low,High
709752183,Existing Customer,48,M,3,High School,Single,$60K - $80K,36,4,2,2,11432.0,2517,8915.0,0.18104209596702972,1374,37,0.2051696284329564,0.22,1,0,0,0,Low,Medium
716479233,Existing Customer,43,M,4,High School,Married,$40K - $60K,36,5,3,2,13258.0,1721,11537.0,0.2672946717692081,1080,21,0.3589122240172321,0.13,1,0,0,0,Medium,Low
713837058,Existing Customer,48,M,2,College,Single,Less than $40K,36,3,2,3,2571.0,1955,616.0,0.15631439505445982,1234,24,0.19224555735056542,0.76,1,0,0,0,Low,Medium
718876683,Existing Customer,43,F,4,Graduate,Single,Less than $40K,31,5,2,0,5781.0,1168,4613.0,0.18781277597880483,1600,32,0.12250942380183093,0.202,1,0,0,0,Low,Low
794843883,Existing Customer,41,M,3,High School,Married,$80K - $120K,35,6,1,2,34516.0,1202,33314.0,0.17750956726523404,1353,33,0.19843834141087777,0.035,1,0,0,0,High,Low
803043933,Existing Customer,44,F,3,Uneducated,Divorced,Less than $40K,38,4,1,3,11127.0,1835,9292.0,0.6970856638210186,1546,25,0.34275713516424344,0.165,0,0,0,1,Low,Medium
714606558,Existing Customer,60,F,1,Uneducated,Married,Less than $40K,36,5,1,0,1913.0,1272,641.0,0.29673241095083897,1448,22,0.2692514808831449,0.665,1,0,0,0,Low,High
778425408,Existing Customer,44,M,4,Graduate,Single,$80K - $120K,24,5,3,0,3839.0,2295,1544.0,0.16750073594347956,1271,24,0.19224555735056542,0.598,1,0,0,0,Low,Medium
714171108,Existing Customer,48,F,3,Graduate,Divorced,$40K - $60K,39,6,2,3,2115.0,1141,974.0,0.18133647335884603,1223,20,0.14485729671513195,0.539,1,0,0,0,Low,Medium
719662458,Existing Customer,44,F,2,Graduate,Divorced,Less than $40K,27,5,2,2,1438.3,679,759.3,0.252870179570209,1117,29,0.28836833602584816,0.47200000000000003,1,0,0,0,Low,Medium
713137233,Existing Customer,41,M,2,High School,Single,$80K - $120K,28,4,3,0,27756.0,1789,25967.0,0.22078304386223138,994,24,0.22778675282714056,0.064,1,0,0,0,High,Low
769425858,Existing Customer,45,M,3,College,Single,$60K - $80K,32,4,1,2,1438.3,0,1438.3,0.2384456873712099,1468,26,0.16828217555196556,0.0,1,0,0,0,Low,Medium
711297483,Existing Customer,47,F,2,Uneducated,Divorced,Less than $40K,34,6,4,2,13878.0,2222,11656.0,0.25110391521931114,1658,38,0.09612277867528271,0.16,0,0,0,1,Medium,Medium
788900883,Existing Customer,51,F,2,Graduate,Married,Less than $40K,36,3,1,3,3106.0,1304,1802.0,0.17780394465705032,1368,38,0.10958535271943998,0.42,1,0,0,0,Low,High
758348808,Existing Customer,51,M,2,Graduate,Married,$120K +,44,4,3,3,34516.0,1666,32850.0,0.18045334118339712,1218,18,0.21540118470651592,0.048,1,0,0,0,High,High
772336458,Attrited Customer,60,F,1,Uneducated,Married,$40K - $60K,50,4,4,3,1438.3,1025,413.3,0.2466882543420665,702,12,0.19224555735056542,0.713,1,0,0,0,Low,High
717906783,Existing Customer,41,M,5,Graduate,Single,$120K +,29,5,2,2,5207.0,1748,3459.0,0.31586694141889904,1310,26,0.2692514808831449,0.336,1,0,0,0,Low,Low
719437908,Existing Customer,44,M,3,Post-Graduate,Divorced,$80K - $120K,36,6,2,2,17965.0,1644,16321.0,0.27112157786282015,1767,50,0.24851911685514275,0.092,1,0,0,0,Medium,Medium
769433508,Existing Customer,43,M,1,College,Single,$60K - $80K,37,6,3,3,2733.0,1819,914.0,0.22578745952310864,933,25,0.24851911685514275,0.666,1,0,0,0,Low,Low
790096533,Existing Customer,55,M,2,College,Married,$60K - $80K,48,4,3,2,8863.0,1301,7562.0,0.3553135119222844,1512,27,0.3917609046849758,0.147,1,0,0,0,Low,High
720997383,Attrited Customer,52,M,1,Uneducated,Married,$80K - $120K,36,2,3,3,1857.0,1833,24.0,0.21283485428319104,829,17,0.18847603661820142,0.987,1,0,0,0,Low,High
709930758,Existing Customer,41,M,2,Uneducated,Married,$40K - $60K,30,5,3,3,11107.0,1222,9885.0,0.158375036797174,1506,33,0.25336564351103935,0.11,1,0,0,0,Low,Low
710741208,Existing Customer,39,M,2,High School,Single,$80K - $120K,36,4,2,2,5269.0,1475,3794.0,0.33794524580512214,2094,25,0.17959073774905765,0.28,1,0,0,0,Low,Low
821797008,Attrited Customer,49,M,5,College,Married,$40K - $60K,45,2,2,3,1438.3,0,1438.3,0.21607300559317044,815,21,0.1655896607431341,0.0,1,0,0,0,Low,Medium
708874533,Attrited Customer,45,F,2,College,Married,Less than $40K,36,1,3,2,3387.0,0,3387.0,0.23226376214306743,510,24,0.16155088852988694,0.0,1,0,0,0,Low,Medium
715341858,Existing Customer,54,M,2,Graduate,Married,$80K - $120K,46,6,2,3,1982.0,1289,693.0,0.2764203709155137,1377,49,0.18578352180937,0.65,1,0,0,0,Low,High
793636308,Existing Customer,49,M,3,Uneducated,Single,$80K - $120K,43,2,2,2,4645.0,1650,2995.0,0.2684721813364734,1193,33,0.17501346257404418,0.355,1,0,0,0,Low,Medium
712125258,Attrited Customer,46,M,4,High School,Married,$120K +,30,3,3,3,2442.0,0,2442.0,0.28848984397998234,701,19,0.1957458266020463,0.0,1,0,0,0,Low,Medium
709703433,Existing Customer,47,M,3,Graduate,Married,$60K - $80K,38,4,1,2,21304.0,1532,19772.0,0.29967618486900205,1770,25,0.24851911685514275,0.07200000000000001,1,0,0,0,Medium,Medium
721022433,Existing Customer,44,M,2,Doctorate,Single,$60K - $80K,36,5,1,2,7577.0,2480,5097.0,0.1280541654400942,1409,35,0.0449649973074852,0.327,1,0,0,0,Low,Medium
710103558,Existing Customer,50,M,3,Post-Graduate,Single,$120K +,31,4,1,2,3234.0,1486,1748.0,0.2555195760965558,1354,28,0.17420570813139474,0.459,1,0,0,0,Low,Medium
715952883,Existing Customer,73,M,0,High School,Married,$40K - $60K,36,5,3,2,4469.0,1125,3344.0,0.4012363850456285,1765,34,0.43484114162627896,0.252,1,0,0,0,Low,High
772390908,Attrited Customer,59,M,0,High School,Single,$40K - $60K,48,2,4,3,3616.0,1054,2562.0,0.18133647335884603,687,17,0.14674205708131396,0.291,1,0,0,0,Low,High
787348608,Existing Customer,70,M,0,High School,Married,Less than $40K,56,3,2,3,3252.0,1495,1757.0,0.17103326464527524,1227,15,0.23559504577275175,0.46,1,0,0,0,Low,High
709485033,Existing Customer,55,F,2,High School,Married,Less than $40K,36,4,3,3,2358.0,1152,1206.0,0.28525169267000294,1737,26,0.43080236941303185,0.489,1,0,0,0,Low,High
799471833,Existing Customer,45,M,1,Uneducated,Single,$120K +,39,4,2,2,3133.0,1510,1623.0,0.17927583161613186,1435,38,0.12439418416801294,0.482,1,0,0,0,Low,Medium
714187533,Existing Customer,45,F,2,Uneducated,Single,$40K - $60K,35,2,3,0,3540.0,849,2691.0,0.1342360906682367,1321,28,0.20193861066235866,0.24,1,0,0,0,Low,Medium
779656908,Existing Customer,40,M,1,Graduate,Married,$40K - $60K,23,6,3,2,6990.0,1378,5612.0,0.2148954960259052,1479,29,0.1645126548196015,0.197,1,0,0,0,Low,Low
778867533,Attrited Customer,59,F,0,Post-Graduate,Married,$40K - $60K,40,1,4,1,1438.3,0,1438.3,0.3055637327053282,689,23,0.09504577275175013,0.0,1,0,0,0,Low,High
789483333,Existing Customer,41,M,2,Uneducated,Married,$40K - $60K,32,5,1,3,5214.0,795,4419.0,0.2081248160141301,1258,23,0.35002692514808836,0.152,1,0,0,0,Low,Low
809855808,Existing Customer,51,F,2,Graduate,Married,Less than $40K,46,5,2,2,5207.0,1650,3557.0,0.20841919340594642,1339,20,0.14485729671513195,0.317,1,0,0,0,Low,High
771809733,Attrited Customer,64,F,0,High School,Married,$40K - $60K,53,1,3,3,3353.0,0,3353.0,0.30055931704445094,960,18,0.10366182014001078,0.0,1,0,0,0,Low,High
719942883,Existing Customer,54,M,5,Graduate,Married,$60K - $80K,38,3,3,3,2290.0,1434,856.0,0.2717103326464528,1119,18,0.942380183091007,0.626,1,0,0,0,Low,High
717806133,Existing Customer,40,M,2,Uneducated,Divorced,$60K - $80K,29,5,3,0,23603.0,0,23603.0,0.2340300264939653,1382,31,0.28729133010231556,0.0,1,0,0,0,High,Low
720615708,Existing Customer,57,M,0,Uneducated,Married,$40K - $60K,45,6,2,2,2601.0,0,2601.0,0.23962319693847514,1232,32,0.18416801292407112,0.0,1,0,0,0,Low,High
714511758,Existing Customer,45,M,4,Graduate,Single,$80K - $120K,40,4,3,0,6363.0,1029,5334.0,0.2466882543420665,1542,16,0.34625740441572433,0.162,1,0,0,0,Low,Medium
715050408,Existing Customer,41,M,3,High School,Single,$80K - $120K,36,4,3,3,8029.0,1576,6453.0,0.24315572564027085,1094,32,0.14108777598276792,0.196,1,0,0,0,Low,Low
721132233,Existing Customer,42,F,4,Uneducated,Married,Less than $40K,31,2,2,2,2410.0,1769,641.0,0.22343244038857815,1217,30,0.3077544426494346,0.734,1,0,0,0,Low,Low
719211558,Attrited Customer,45,M,2,Graduate,Single,$60K - $80K,36,1,1,2,3401.0,0,3401.0,0.26435089785104504,744,18,0.2692514808831449,0.0,1,0,0,0,Low,Medium
712069008,Existing Customer,42,F,4,Uneducated,Married,Less than $40K,23,4,2,0,2260.0,1007,1253.0,0.24727700912569914,1614,33,0.19843834141087777,0.446,1,0,0,0,Low,Low
715996983,Existing Customer,47,M,4,Uneducated,Divorced,$80K - $120K,30,5,2,2,17682.0,2481,15201.0,0.3832793641448337,1747,31,0.32687129779213786,0.14,1,0,0,0,Medium,Medium
773466258,Existing Customer,48,F,4,High School,Married,$40K - $60K,42,3,1,3,4206.0,1100,3106.0,0.1727995289961731,1144,22,0.2692514808831449,0.262,1,0,0,0,Low,Medium
798983508,Existing Customer,43,M,1,Graduate,Single,$80K - $120K,37,4,3,2,34516.0,1440,33076.0,0.3288195466588166,1575,34,0.6462035541195477,0.042,0,0,0,1,High,Low
716451183,Existing Customer,54,F,1,Uneducated,Married,$40K - $60K,44,5,2,3,5556.0,1711,3845.0,0.4221371798645864,1706,21,0.43753365643511044,0.308,1,0,0,0,Low,High
715085733,Existing Customer,61,M,0,Graduate,Married,$40K - $60K,52,3,1,2,2939.0,1999,940.0,0.6314395054459817,2434,33,0.41410877759827686,0.68,1,0,0,0,Low,High
788977833,Existing Customer,61,M,0,Uneducated,Married,$80K - $120K,48,2,1,0,5362.0,1274,4088.0,0.2987930526935531,1876,41,0.21082390953150246,0.23800000000000002,1,0,0,0,Low,High
720272958,Attrited Customer,48,M,2,High School,Married,$120K +,36,3,3,3,27126.0,0,27126.0,0.28054165440094203,1000,25,0.2116316639741519,0.0,1,0,0,0,High,Medium
708421833,Existing Customer,45,F,4,Graduate,Single,Less than $40K,36,6,3,2,3342.0,2517,825.0,0.22696496909037386,1139,30,0.20597738287560582,0.753,1,0,0,0,Low,Medium
715120608,Existing Customer,44,M,3,Graduate,Single,$60K - $80K,37,2,3,2,14546.0,1703,12843.0,0.28113040918457466,1273,27,0.1583198707592892,0.117,1,0,0,0,Medium,Medium
779078733,Existing Customer,55,M,2,Doctorate,Married,$60K - $80K,36,3,4,3,16427.0,1682,14745.0,0.18575213423609066,1579,36,0.301023155627356,0.10200000000000001,1,0,0,0,Medium,High
720250158,Existing Customer,45,M,2,College,Single,$60K - $80K,33,6,3,0,23218.0,1814,21404.0,0.3467765675596114,1749,37,0.5608508346795908,0.078,1,0,0,0,Medium,Medium
716458983,Existing Customer,60,M,0,High School,Married,$40K - $60K,36,5,1,3,3281.0,837,2444.0,0.5472475713865175,1424,29,0.3815293484114163,0.255,1,0,0,0,Low,High
713747733,Existing Customer,55,M,2,High School,Married,$40K - $60K,47,5,3,2,3096.0,2217,879.0,0.23520753606123052,2011,41,0.21082390953150246,0.716,1,0,0,0,Low,High
712270158,Existing Customer,62,F,0,High School,Married,$40K - $60K,52,5,2,3,2052.0,1250,802.0,0.21430674124227259,1208,31,0.17016693591814758,0.609,1,0,0,0,Low,High
754897008,Existing Customer,46,M,3,High School,Single,$40K - $60K,39,2,3,2,9432.0,1418,8014.0,0.1801589637915808,1319,26,0.09908454496499731,0.15,1,0,0,0,Low,Medium
819700533,Existing Customer,50,M,0,High School,Single,$120K +,45,5,2,3,14938.0,2303,12635.0,0.23667942302031206,949,27,0.5385029617662898,0.154,0,0,0,1,Medium,Medium
712890408,Existing Customer,45,M,2,Uneducated,Married,$60K - $80K,36,5,3,2,2221.0,1343,878.0,0.2558139534883721,1338,30,0.3521809369951535,0.605,1,0,0,0,Low,Medium
720248208,Existing Customer,47,M,3,Post-Graduate,Divorced,$60K - $80K,37,6,3,0,5731.0,1577,4154.0,0.1934059464233147,1554,26,0.11954765751211632,0.275,1,0,0,0,Low,Medium
779749908,Existing Customer,48,M,4,College,Married,$60K - $80K,33,2,2,3,34516.0,2061,32455.0,0.21254047689137473,1350,32,0.12250942380183093,0.06,0,1,0,0,High,Medium
717401883,Existing Customer,35,M,3,Uneducated,Married,$60K - $80K,22,5,2,2,6985.0,1130,5855.0,0.28348542831910506,1694,44,0.2046311254711901,0.162,1,0,0,0,Low,Low
721509558,Existing Customer,51,M,2,Graduate,Married,$120K +,42,3,3,0,24221.0,1707,22514.0,0.24021195172210777,1678,40,0.14485729671513195,0.07,1,0,0,0,Medium,High
714576183,Existing Customer,47,M,4,Graduate,Single,$80K - $120K,36,6,3,2,21637.0,2030,19607.0,0.2284368560494554,1222,23,0.11793214862681746,0.094,1,0,0,0,Medium,Medium
721425558,Existing Customer,52,M,2,Graduate,Single,$120K +,37,2,3,2,14543.0,0,14543.0,0.23196938475125112,1536,37,0.11389337641357028,0.0,1,0,0,0,Medium,High
711109908,Existing Customer,43,F,4,Uneducated,Married,Less than $40K,36,2,1,1,9684.0,2475,7209.0,0.20518104209596705,1400,31,0.5654281098546042,0.256,1,0,0,0,Low,Low
715203108,Existing Customer,63,M,2,High School,Married,$40K - $60K,36,2,2,2,5007.0,930,4077.0,0.260523991757433,1050,28,0.31071620893914914,0.186,1,0,0,0,Low,High
710027508,Existing Customer,61,M,0,Graduate,Married,$60K - $80K,54,3,2,0,1616.0,1047,569.0,0.28966735354724754,1389,33,0.32310177705977383,0.648,1,0,0,0,Low,High
787464408,Existing Customer,53,M,2,Uneducated,Single,$60K - $80K,40,5,2,2,19116.0,0,19116.0,0.1931115690314984,1184,29,0.1645126548196015,0.0,1,0,0,0,Medium,High
783542133,Existing Customer,53,F,3,Graduate,Married,Less than $40K,47,5,6,2,2759.0,2223,536.0,0.38857815719752725,2093,42,0.2692514808831449,0.806,1,0,0,0,Low,High
708330858,Attrited Customer,57,M,3,Graduate,Married,$120K +,38,2,3,3,8249.0,1381,6868.0,0.2349131586694142,678,11,0.22428648357565967,0.167,1,0,0,0,Low,High
712701333,Existing Customer,53,M,3,High School,Married,$60K - $80K,43,5,3,2,5264.0,2169,3095.0,0.11009714453929938,1219,27,0.13462574044157244,0.41200000000000003,1,0,0,0,Low,High
773373108,Existing Customer,49,F,4,High School,Married,Less than $40K,43,4,2,0,2826.0,2070,756.0,0.1592581689726229,1025,28,0.17420570813139474,0.732,1,0,0,0,Low,Medium
715812258,Existing Customer,45,M,2,High School,Married,$80K - $120K,34,5,5,2,12518.0,1539,10979.0,0.189873417721519,1165,33,0.22428648357565967,0.123,1,0,0,0,Low,Medium
778286433,Existing Customer,67,M,0,Graduate,Married,$40K - $60K,56,4,2,1,5876.0,1297,4579.0,0.2979099205181042,2133,55,0.19359181475498116,0.221,1,0,0,0,Low,High
789270033,Existing Customer,48,M,3,Graduate,Single,$80K - $120K,37,3,2,3,34516.0,0,34516.0,0.1318810715337062,1122,13,0.04900376952073237,0.0,0,0,0,1,High,Medium
711569433,Existing Customer,51,F,2,Uneducated,Divorced,Less than $40K,38,4,1,2,9648.0,1926,7722.0,0.1616131881071534,1083,22,0.4711900915455035,0.2,1,0,0,0,Low,High
720214833,Existing Customer,52,M,2,High School,Single,$80K - $120K,40,3,3,3,34516.0,2177,32339.0,0.38857815719752725,1234,23,0.5048465266558967,0.063,0,0,0,1,High,High
788194458,Existing Customer,34,M,3,High School,Married,$60K - $80K,26,4,3,3,3265.0,2517,748.0,0.2802472770091257,1843,35,0.25417339795368876,0.771,1,0,0,0,Low,Low
720779733,Existing Customer,56,M,1,Uneducated,Married,$120K +,36,3,2,2,6041.0,1355,4686.0,0.20164851339417134,1747,49,0.15643511039310717,0.224,1,0,0,0,Low,High
717424458,Existing Customer,44,F,2,Post-Graduate,Married,Less than $40K,36,3,3,2,2293.0,1823,470.0,0.18163085075066235,1166,22,0.3887991383952612,0.795,1,0,0,0,Low,Medium
770590758,Existing Customer,43,F,3,Graduate,Single,$40K - $60K,29,5,2,0,3378.0,1069,2309.0,0.17103326464527524,1285,16,0.08966074313408724,0.316,1,0,0,0,Low,Low
718490658,Existing Customer,50,F,1,Graduate,Single,Less than $40K,36,4,1,3,5012.0,2242,2770.0,0.24021195172210777,1142,28,0.2692514808831449,0.447,1,0,0,0,Low,Medium
711985833,Existing Customer,38,F,4,Uneducated,Single,Less than $40K,30,4,1,0,2569.0,1605,964.0,0.1689726229025611,1190,46,0.17312870220786217,0.625,1,0,0,0,Low,Low
708967608,Existing Customer,53,F,1,Graduate,Single,Less than $40K,45,3,1,2,3471.0,1785,1686.0,0.30939063879894024,1052,24,0.19224555735056542,0.514,1,0,0,0,Low,High
718505958,Existing Customer,43,M,5,Graduate,Divorced,$120K +,31,5,3,3,34516.0,1699,32817.0,0.22696496909037386,1628,38,0.1957458266020463,0.049,0,0,0,1,High,Low
715024233,Existing Customer,53,M,1,High School,Married,$120K +,36,6,3,2,3312.0,1844,1468.0,0.29025610833088017,1740,32,0.2374798061389338,0.557,1,0,0,0,Low,High
779249583,Existing Customer,56,F,1,Graduate,Married,Less than $40K,38,4,3,3,2578.0,2462,116.0,0.5025022078304385,1378,29,0.21863220247711365,0.9550000000000001,1,0,0,0,Low,High
778928283,Existing Customer,57,F,3,High School,Married,Less than $40K,39,3,2,1,2742.0,2321,421.0,0.3871062702384457,1389,32,0.16155088852988694,0.846,1,0,0,0,Low,High
712299858,Existing Customer,62,M,1,High School,Married,Less than $40K,53,5,3,3,2077.0,1571,506.0,0.3035030909626141,1365,38,0.2692514808831449,0.756,1,0,0,0,Low,High
799224108,Existing Customer,46,F,4,Graduate,Single,Less than $40K,40,5,1,2,6265.0,1942,4323.0,0.3023255813953488,1715,43,0.23424878836833604,0.31,1,0,0,0,Low,Medium
809976033,Existing Customer,49,M,2,Uneducated,Married,$60K - $80K,44,6,3,0,7819.0,1560,6259.0,0.24345010303208717,1582,25,0.2116316639741519,0.2,1,0,0,0,Low,Medium
716203308,Existing Customer,52,M,3,Graduate,Single,$80K - $120K,42,6,3,3,2731.0,1692,1039.0,0.18251398292611126,1220,22,0.18632202477113627,0.62,1,0,0,0,Low,High
714871683,Attrited Customer,58,M,1,Uneducated,Married,$40K - $60K,36,2,4,3,1438.3,537,901.3,0.24109508389755668,715,13,0.04900376952073237,0.373,1,0,0,0,Low,High
716139933,Existing Customer,54,M,0,High School,Married,$80K - $120K,36,3,1,2,16286.0,1710,14576.0,0.36002355019134535,2552,49,0.3303715670436188,0.105,1,0,0,0,Medium,High
716984658,Existing Customer,49,M,1,Graduate,Married,$120K +,39,3,2,3,34516.0,0,34516.0,0.14924933765086842,1106,31,0.2525578890683899,0.0,1,0,0,0,High,Medium
713086008,Existing Customer,58,F,3,High School,Married,Less than $40K,47,6,1,0,2609.0,2439,170.0,0.3735649102148955,1731,34,0.49353796445880455,0.935,1,0,0,0,Low,High
713773458,Existing Customer,52,M,2,High School,Single,$60K - $80K,45,5,3,2,7567.0,1173,6394.0,0.1592581689726229,1435,32,0.16155088852988694,0.155,1,0,0,0,Low,High
719242533,Existing Customer,41,M,5,High School,Married,$60K - $80K,33,5,3,3,22770.0,2517,20253.0,0.2926111274654107,1882,38,0.17555196553581046,0.111,1,0,0,0,Medium,Low
772712658,Existing Customer,62,F,0,Uneducated,Married,Less than $40K,50,5,1,2,3791.0,1648,2143.0,0.36120105975861055,2058,34,0.2124394184168013,0.435,1,0,0,0,Low,High
788868858,Existing Customer,54,M,2,Graduate,Married,Less than $40K,39,4,4,2,2702.0,2517,185.0,0.29997056226081836,1658,32,0.3936456650511578,0.932,1,0,0,0,Low,High
811898133,Existing Customer,40,F,3,High School,Divorced,Less than $40K,35,3,1,3,2555.0,2117,438.0,0.3088018840153076,1334,32,0.16155088852988694,0.8290000000000001,1,0,0,0,Low,Low
788808633,Existing Customer,43,M,3,Graduate,Married,$80K - $120K,26,5,3,2,2355.0,1090,1265.0,0.2210774212540477,1441,29,0.21863220247711365,0.463,1,0,0,0,Low,Low
779804208,Existing Customer,53,F,2,Graduate,Single,$40K - $60K,42,6,2,0,5332.0,0,5332.0,0.2764203709155137,1371,39,0.3142164781906301,0.0,1,0,0,0,Low,High
